customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,owns_car,tenure,age,address,postcode,state,country,property_valuation
198,Vanya,Gumb,Female,82,1981-11-29,Assistant Media Planner,Entertainment,Mass Customer,No,16,41,5484 Hagan Crossing,3021,VIC,Australia,7
199,Verla,Alven,Female,61,1978-02-13,Junior Executive,Health,Mass Customer,Yes,21,45,7451 Jana Lane,2138,NSW,Australia,8
200,Hube,Weald,Male,7,1957-02-04,Physical Therapy Assistant,Property,Affluent Customer,Yes,19,66,7 Havey Point,4005,QLD,Australia,2
201,Salem,Huie,Male,45,1966-04-20,Design Engineer,Manufacturing,Mass Customer,Yes,11,57,32 Steensland Plaza,2233,NSW,Australia,9
202,Audie,Pillinger,Female,38,1963-06-24,Librarian,Entertainment,Affluent Customer,Yes,16,59,107 Elmside Parkway,4811,QLD,Australia,5
203,Donovan,Conry,Male,71,1964-01-13,Senior Quality Engineer,Argiculture,Mass Customer,Yes,11,59,2 Gina Junction,2085,NSW,Australia,11
204,Thorny,Hackworth,Male,56,1976-10-01,Editor,Financial Services,Mass Customer,No,5,46,4 Londonderry Lane,3084,VIC,Australia,10
205,Rolfe,Kellard,Male,18,1958-12-01,Administrative Assistant II,Financial Services,Mass Customer,Yes,6,64,39716 Vera Junction,3170,VIC,Australia,9
206,Mari,Chevolleau,Female,98,1954-07-19,Statistician I,Financial Services,Mass Customer,Yes,14,68,183 Ronald Regan Street,2066,NSW,Australia,9
208,Rutter,Excell,Male,57,1994-10-31,Office Assistant III,Property,High Net Worth,No,5,28,056 Stone Corner Alley,4078,QLD,Australia,7
209,Udall,Bellard,Male,9,1957-08-28,Analog Circuit Design manager,Health,Affluent Customer,Yes,6,65,528 Mandrake Crossing,2222,NSW,Australia,11
210,Albrecht,Thomasson,Male,50,1963-11-18,Assistant Manager,Property,Mass Customer,No,18,59,19969 5th Parkway,3152,VIC,Australia,9
211,Beitris,Beitris,Female,6,1974-03-04,VP Marketing,Manufacturing,Mass Customer,Yes,5,49,78 Rockefeller Park,2159,NSW,Australia,10
212,Nanice,Ellse,Female,21,2001-11-19,Desktop Support Technician,IT,Affluent Customer,No,1,21,417 Transport Trail,4503,QLD,Australia,4
213,Lockwood,Exroll,Male,13,1996-05-14,Actuary,Financial Services,High Net Worth,Yes,6,26,6327 Lunder Crossing,4655,QLD,Australia,4
214,Jeramie,Cellier,Male,82,1957-11-29,Food Chemist,Health,Mass Customer,No,6,65,811 Tony Road,4220,QLD,Australia,9
215,Debera,Foxworthy,Female,37,1974-06-24,Assistant Professor,Retail,High Net Worth,Yes,18,48,0 Northport Court,4012,QLD,Australia,3
216,Cinderella,Parcall,Female,12,1995-01-12,Quality Engineer,Financial Services,High Net Worth,Yes,7,28,231 Havey Court,2153,NSW,Australia,10
217,Jeralee,Quartly,Female,63,1979-12-09,VP Marketing,Manufacturing,High Net Worth,No,16,43,603 Kenwood Avenue,2070,NSW,Australia,11
218,Stefa,Dunnan,Female,37,1993-08-06,Administrative Officer,Property,High Net Worth,Yes,8,29,09040 Myrtle Parkway,2015,NSW,Australia,8
219,Markus,Mughal,Male,9,1964-11-25,Database Administrator III,Health,Mass Customer,No,7,58,05241 Shelley Park,2776,NSW,Australia,8
220,Jeniffer,Apark,Female,79,1954-05-10,Electrical Engineer,Manufacturing,High Net Worth,No,9,69,7 Pankratz Point,3011,VIC,Australia,8
221,Mara,Bloore,Female,14,1980-03-10,Tax Accountant,Manufacturing,Mass Customer,No,14,43,51 Crescent Oaks Parkway,2761,NSW,Australia,8
222,Nev,Larive,Male,89,1978-09-03,Clinical Specialist,Health,Mass Customer,No,16,44,49 Emmet Junction,2015,NSW,Australia,11
223,Ossie,Meaton,Male,13,1983-11-26,VP Sales,Property,Affluent Customer,Yes,14,39,78 Surrey Place,2502,NSW,Australia,7
224,Morgun,Girvan,Male,2,1967-12-03,Compensation Analyst,Financial Services,Affluent Customer,No,17,55,6236 Summerview Terrace,2110,NSW,Australia,12
225,Brittaney,Pring,Female,84,1977-03-11,Pharmacist,Health,Affluent Customer,No,13,46,682 Sheridan Avenue,2566,NSW,Australia,9
226,Bondie,Letty,Male,96,1977-11-11,Database Administrator IV,Manufacturing,Mass Customer,No,20,45,04139 Delladonna Place,2519,NSW,Australia,7
227,Wendall,McKeand,Male,99,1973-08-14,Accountant I,Entertainment,Mass Customer,No,18,49,2 Scott Circle,2506,NSW,Australia,9
228,Lucia,Pickervance,Female,59,1986-05-25,Systems Administrator II,Manufacturing,High Net Worth,No,12,36,92253 Kensington Drive,2209,NSW,Australia,7
229,Vaughn,Lambis,Male,30,1966-03-06,Administrative Officer,Property,High Net Worth,No,19,57,93 Westend Terrace,2116,NSW,Australia,10
230,Maegan,Scyone,Female,74,1954-06-24,Internal Auditor,Property,High Net Worth,No,11,68,4 5th Point,2075,NSW,Australia,11
231,Basile,Winsor,Male,48,1995-08-05,Design Engineer,Financial Services,Mass Customer,Yes,3,27,11667 Blackbird Street,2226,NSW,Australia,10
232,Zaria,Koeppke,Female,94,1987-11-11,Professor,Retail,Mass Customer,No,12,35,0 Sommers Circle,2145,NSW,Australia,9
233,Art,Barwell,Male,34,1986-08-08,Environmental Tech,Property,Mass Customer,No,13,36,2 Northridge Street,2508,NSW,Australia,10
234,Mead,Alpes,Female,71,1969-08-12,Chief Design Engineer,Retail,High Net Worth,No,12,53,816 Spohn Center,2036,NSW,Australia,10
235,Leona,Phateplace,Female,30,1976-12-26,Social Worker,Health,Mass Customer,No,15,46,98 Service Court,2018,NSW,Australia,8
236,Tybalt,Gillingwater,Male,79,1954-10-30,Research Nurse,Health,Affluent Customer,No,14,68,6 Morning Park,3666,VIC,Australia,2
237,Reginald,Dartan,Male,18,1974-03-07,Account Coordinator,Property,High Net Worth,Yes,11,49,4263 Hanson Place,2021,NSW,Australia,11
238,Max,Bilborough,Male,54,1984-02-04,Programmer III,Retail,Mass Customer,Yes,14,39,6159 Katie Street,2750,NSW,Australia,8
239,Wells,Pressman,Male,62,1992-12-13,Registered Nurse,Health,Affluent Customer,No,3,30,95 Eliot Street,4514,QLD,Australia,3
240,Gavin,Fawks,Male,49,1989-07-28,Administrative Assistant III,IT,High Net Worth,Yes,15,33,0 Westend Park,2525,NSW,Australia,9
241,Quillan,Duigan,Male,94,1987-05-09,Quality Engineer,Entertainment,Mass Customer,No,20,36,39988 Porter Pass,4152,QLD,Australia,7
242,Taite,Droghan,Male,17,1992-03-20,Nurse,Property,Affluent Customer,No,8,31,0796 Melody Park,2200,NSW,Australia,9
243,Barbara,Croxley,Female,94,1976-09-02,Teacher,Manufacturing,High Net Worth,Yes,14,46,2914 Vahlen Lane,2250,NSW,Australia,8
244,Germayne,Sperry,Male,57,1974-11-25,Chief Design Engineer,Retail,Affluent Customer,No,8,48,65 Kinsman Trail,3023,VIC,Australia,6
245,Noell,Grahlmans,Female,6,2001-09-26,Associate Professor,Financial Services,Affluent Customer,No,1,21,07227 Hoard Terrace,3500,VIC,Australia,1
246,Binny,Whight,Female,63,1991-02-28,Technical Writer,Manufacturing,High Net Worth,No,9,32,25503 Evergreen Drive,4300,QLD,Australia,5
247,Kristal,Joysey,Female,62,1983-05-06,Staff Accountant II,Financial Services,High Net Worth,Yes,13,40,2 2nd Plaza,2283,NSW,Australia,4
248,Inger,Eskell,Female,76,1978-04-15,Clinical Specialist,Health,Affluent Customer,Yes,12,45,122 Melrose Drive,2102,NSW,Australia,10
249,D'arcy,Slay,Male,65,1992-09-13,Quality Control Specialist,IT,High Net Worth,No,9,30,37024 Anniversary Place,2204,NSW,Australia,11
250,Kristofer,Kristofer,Male,53,1988-04-15,Legal Assistant,Health,Mass Customer,Yes,13,35,91141 Huxley Parkway,2040,NSW,Australia,10
251,Mala,Mala,Female,88,1977-12-24,VP Sales,Financial Services,Affluent Customer,Yes,10,45,04 Fallview Trail,2749,NSW,Australia,8
252,Anthea,Ruskin,Female,39,1983-01-24,Account Coordinator,Property,Mass Customer,Yes,13,40,8029 Gulseth Center,2304,NSW,Australia,7
253,Amalee,Choak,Female,82,1997-05-11,Food Chemist,Health,Mass Customer,Yes,1,26,77248 Columbus Drive,2340,NSW,Australia,7
254,Barbie,Rubi,Female,98,1961-09-22,Information Systems Manager,Retail,Mass Customer,No,14,61,0850 Schmedeman Drive,3580,VIC,Australia,1
255,Keeley,Kruger,Female,2,1954-01-15,Desktop Support Technician,IT,Mass Customer,No,5,69,131 Northfield Parkway,3355,VIC,Australia,2
256,Linell,Beadle,Female,16,1975-05-07,Director of Sales,Health,High Net Worth,Yes,21,48,5130 Manley Court,2287,NSW,Australia,7
257,Marissa,Marissa,Female,70,1966-02-08,Sales Associate,Manufacturing,Affluent Customer,Yes,19,57,879 Coolidge Point,2324,NSW,Australia,5
258,Othella,Keher,Female,24,1992-05-03,Administrative Officer,Manufacturing,High Net Worth,No,9,31,6759 Nevada Point,2323,NSW,Australia,6
259,Venita,Dymick,Female,70,1983-07-22,Senior Developer,Health,High Net Worth,Yes,3,39,8208 Parkside Point,2320,NSW,Australia,6
260,Farand,Marriner,Female,47,1979-08-30,Senior Quality Engineer,Health,High Net Worth,Yes,22,43,15 Straubel Way,4680,QLD,Australia,2
261,Marve,Pryn,Male,74,1977-10-15,Structural Engineer,Property,Mass Customer,No,8,45,7 Eastlawn Street,2346,NSW,Australia,1
262,Cordie,Petrelli,Male,97,1977-12-23,Senior Quality Engineer,Health,High Net Worth,Yes,10,45,42067 Duke Terrace,2031,NSW,Australia,10
263,Tonia,Leigh,Female,89,1985-11-19,Dental Hygienist,Health,High Net Worth,No,7,37,50 Everett Way,2064,NSW,Australia,9
264,Jedd,Spiby,Male,31,1977-12-07,Technical Writer,Health,Mass Customer,No,11,45,454 Green Ridge Avenue,2176,NSW,Australia,10
265,Pennie,Stoile,Male,74,1965-10-05,Sales Representative,Retail,High Net Worth,Yes,18,57,19220 Evergreen Crossing,3195,VIC,Australia,9
266,Lelia,Garatty,Female,69,1989-07-19,Account Executive,Retail,Affluent Customer,No,18,33,109 Tomscot Avenue,2010,NSW,Australia,10
268,Kacie,Kidston,Female,60,1978-10-18,Chemical Engineer,Manufacturing,Mass Customer,No,10,44,92 Lyons Place,2752,NSW,Australia,9
269,Zacherie,Grindley,Male,55,1954-09-19,Nurse Practicioner,Property,Mass Customer,Yes,9,68,47 Jana Junction,3802,VIC,Australia,7
270,Auberta,Roundtree,Female,38,1970-12-10,Budget/Accounting Analyst III,Financial Services,Mass Customer,Yes,17,52,90173 Oneill Place,3071,VIC,Australia,10
271,Doll,Burtwell,Female,51,1991-02-13,Financial Advisor,Financial Services,Mass Customer,No,4,32,6262 Elgar Avenue,4735,QLD,Australia,2
272,Arlie,Crean,Female,22,1987-06-06,Product Engineer,Retail,Mass Customer,Yes,1,35,5668 Corscot Circle,2065,NSW,Australia,12
273,Nevile,Abraham,Male,54,1963-04-22,Computer Systems Analyst IV,Manufacturing,Mass Customer,No,19,60,8 Texas Plaza,3081,VIC,Australia,9
274,Tessi,Hesse,Female,66,1976-09-15,Social Worker,Health,Mass Customer,Yes,14,46,32062 Oak Terrace,3205,VIC,Australia,8
275,Dud,Dud,Male,7,1955-07-27,VP Sales,Health,High Net Worth,No,13,67,07158 Roth Pass,2165,NSW,Australia,4
276,Goldi,Dwine,Female,47,1990-03-25,Financial Advisor,Financial Services,Mass Customer,No,22,33,370 Portage Parkway,3125,VIC,Australia,8
277,Jehanna,Alvarado,Female,69,1956-02-19,VP Product Management,Property,High Net Worth,No,15,67,19795 Bultman Circle,4214,QLD,Australia,8
278,Sydney,Georger,Male,22,1997-07-30,Executive Secretary,Health,Affluent Customer,Yes,4,25,3 Corscot Crossing,2030,NSW,Australia,12
279,Tamera,Hinckes,Female,0,1981-09-09,Web Designer I,Manufacturing,Mass Customer,No,11,41,34 Kim Center,2036,NSW,Australia,11
280,Welch,MacAllaster,Male,15,1995-03-22,Geologist I,Financial Services,Affluent Customer,Yes,5,28,8 Starling Pass,2767,NSW,Australia,8
281,Jeanette,Sizzey,Female,51,1972-12-27,Cost Accountant,Financial Services,High Net Worth,Yes,8,50,36 Vidon Parkway,2798,NSW,Australia,6
282,Lauren,Curcher,Male,82,1989-10-27,VP Quality Control,Argiculture,High Net Worth,Yes,11,33,8 Riverside Place,4211,QLD,Australia,5
283,Sari,Noye,Female,34,1991-02-04,Assistant Manager,Retail,Mass Customer,No,2,32,28604 Bellgrove Circle,4508,QLD,Australia,6
284,Seth,Moorman,Male,38,1986-04-11,Financial Analyst,Financial Services,High Net Worth,Yes,9,37,2 Cottonwood Road,2032,NSW,Australia,11
285,Julee,Janovsky,Female,3,1977-11-19,Community Outreach Specialist,Manufacturing,Mass Customer,No,12,45,58 Parkside Hill,2117,NSW,Australia,12
286,Kiley,Canaan,Male,99,1989-08-01,Accounting Assistant II,Manufacturing,Affluent Customer,Yes,11,33,747 Thackeray Circle,4551,QLD,Australia,7
287,Hannie,Wodham,Female,41,1985-05-06,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,4,38,5583 Prairie Rose Trail,2765,NSW,Australia,8
288,Ebenezer,Seedman,Male,71,1985-09-08,Nuclear Power Engineer,Manufacturing,High Net Worth,No,9,37,071 Cardinal Point,3064,VIC,Australia,7
289,Modestia,Lithgow,Female,43,1970-04-12,Clinical Specialist,Health,High Net Worth,No,10,53,7169 North Lane,2023,NSW,Australia,9
291,Aime,Burston,Female,63,1971-10-22,Assistant Media Planner,Entertainment,Mass Customer,No,4,51,8207 Cascade Court,3810,VIC,Australia,5
292,Gelya,Gerant,Female,42,1961-11-24,VP Product Management,Property,Affluent Customer,Yes,9,61,2 Brentwood Place,4151,QLD,Australia,8
293,Virgilio,Willcocks,Male,80,1989-12-10,Administrative Assistant III,Manufacturing,Mass Customer,Yes,20,33,00 5th Lane,2830,NSW,Australia,2
294,Magnum,Slowan,Male,39,1959-04-01,Recruiting Manager,Manufacturing,High Net Worth,No,5,64,807 Beilfuss Crossing,3030,VIC,Australia,7
295,Lena,Chape,Female,64,1964-12-26,Database Administrator II,Retail,Mass Customer,Yes,18,58,76 Graedel Street,4812,QLD,Australia,6
296,Marshal,Rathbone,Male,34,1972-06-19,Clinical Specialist,Health,High Net Worth,Yes,17,50,29886 Crownhardt Crossing,2141,NSW,Australia,8
297,Cecile,MacLise,Female,33,1959-04-27,Electrical Engineer,Manufacturing,High Net Worth,No,16,64,1 Drewry Junction,3810,VIC,Australia,7
298,Maurise,Lenglet,Male,69,1956-08-15,Engineer I,Manufacturing,High Net Worth,No,9,66,83 Brickson Park Drive,3029,VIC,Australia,8
299,Corabelle,Hartnell,Female,80,1956-09-15,Budget/Accounting Analyst I,Financial Services,Mass Customer,Yes,7,66,95 Almo Junction,2173,NSW,Australia,9
300,Malachi,Hadcroft,Male,88,1956-06-22,Clinical Specialist,Health,Mass Customer,No,9,66,08 Golf View Plaza,3199,VIC,Australia,9
301,Hildy,Bilbrook,Female,54,1980-10-10,Developer IV,Manufacturing,High Net Worth,No,19,42,6170 Buena Vista Way,2320,NSW,Australia,7
302,Laurice,Colgrave,Female,32,1977-03-27,Clinical Specialist,Health,Mass Customer,No,13,46,0 Orin Place,4506,QLD,Australia,7
303,Shane,Smetoun,Female,59,1974-08-15,Assistant Professor,Argiculture,Mass Customer,Yes,14,48,20924 Banding Crossing,2516,NSW,Australia,9
304,Paddy,Mumbray,Male,36,1969-03-27,VP Marketing,Manufacturing,Mass Customer,Yes,15,54,91193 Petterle Road,2035,NSW,Australia,11
305,Cris,Chellam,Female,1,1974-03-17,Financial Analyst,Financial Services,Mass Customer,No,11,49,01459 Fremont Place,2747,NSW,Australia,4
306,Ruy,Adanet,Male,19,1973-08-02,Registered Nurse,Health,High Net Worth,No,18,49,58 Spenser Circle,3030,VIC,Australia,3
307,Ruben,Handlin,Male,55,1984-08-18,Clinical Specialist,Health,Affluent Customer,Yes,12,38,93 Lawn Park,3152,VIC,Australia,9
308,Iver,Dobsons,Male,2,1983-03-09,Database Administrator I,IT,High Net Worth,No,4,40,5982 Mosinee Avenue,3340,VIC,Australia,5
309,Maurizia,Ligerton,Female,53,1974-10-02,Clinical Specialist,Health,Mass Customer,Yes,21,48,37006 Hoard Circle,3182,VIC,Australia,7
310,Myranda,Clowser,Female,0,1985-02-13,Account Coordinator,Financial Services,Mass Customer,Yes,18,38,06 Corry Pass,2450,NSW,Australia,9
311,Jaimie,Halms,Female,86,1957-08-16,Internal Auditor,Health,High Net Worth,No,12,65,099 Nova Plaza,2227,NSW,Australia,10
312,Garek,Prattin,Male,44,1958-03-17,Desktop Support Technician,Financial Services,Affluent Customer,Yes,6,65,252 Mockingbird Plaza,2216,NSW,Australia,10
313,Theo,McKune,Male,70,1987-12-22,Operator,Manufacturing,Mass Customer,Yes,13,35,990 Kensington Park,3796,VIC,Australia,8
314,Catie,Advani,Female,27,1962-08-25,Marketing Assistant,Retail,High Net Worth,Yes,5,60,706 Anniversary Alley,3064,VIC,Australia,3
315,Lisa,Odlin,Female,67,1958-04-16,Chief Design Engineer,Manufacturing,Affluent Customer,No,12,65,52 Corben Place,3197,VIC,Australia,10
316,Genni,Larway,Female,72,1976-06-01,Environmental Specialist,Manufacturing,Mass Customer,Yes,10,46,4270 Loeprich Lane,3064,VIC,Australia,7
317,Elicia,Dahler,Female,26,1974-02-10,Automation Specialist II,Entertainment,Mass Customer,Yes,14,49,2 Clyde Gallagher Drive,2232,NSW,Australia,10
318,Libbie,Castelin,Female,21,1969-05-19,Programmer III,Retail,Affluent Customer,Yes,18,54,671 American Ash Way,2365,NSW,Australia,2
319,Madelle,Matteris,Female,32,1971-10-11,Programmer III,Retail,Mass Customer,Yes,14,51,93 American Ash Avenue,2747,NSW,Australia,8
320,Aldous,Cubin,Male,19,1997-02-09,Registered Nurse,Health,Mass Customer,No,4,26,1108 Nevada Junction,4701,QLD,Australia,2
321,Christean,Finnes,Female,58,1973-09-15,Marketing Manager,Manufacturing,Mass Customer,No,18,49,41 Spaight Road,4503,QLD,Australia,5
322,De,Denington,Female,19,1977-03-10,Research Associate,Financial Services,Mass Customer,Yes,11,46,5 Schurz Place,4350,QLD,Australia,6
323,Celka,Goodrich,Female,54,1973-06-04,Senior Developer,Health,Mass Customer,Yes,7,49,82 8th Alley,4210,QLD,Australia,9
324,Franz,Lyptrit,Male,97,1986-08-05,Computer Systems Analyst I,IT,Mass Customer,Yes,15,36,84 Lawn Way,2223,NSW,Australia,9
325,Anthia,Ghilardini,Female,98,1971-09-26,Computer Systems Analyst I,Financial Services,Affluent Customer,Yes,17,51,0 Coolidge Avenue,4122,QLD,Australia,8
326,Guenna,Spensly,Female,74,1980-02-16,Help Desk Operator,Financial Services,Mass Customer,No,6,43,0 Graceland Plaza,2515,NSW,Australia,10
327,Cris,Richfield,Female,10,1968-07-24,Design Engineer,Health,Mass Customer,No,12,54,8717 Mandrake Place,4214,QLD,Australia,8
328,Bernice,Kings,Female,87,1991-04-11,Senior Developer,Manufacturing,Mass Customer,No,12,32,2 Thierer Lane,3437,VIC,Australia,8
329,Garvy,Berthel,Male,25,1984-11-20,Account Representative IV,Entertainment,High Net Worth,Yes,12,38,19507 Red Cloud Park,3338,VIC,Australia,4
330,Port,Pancost,Male,78,1959-06-03,Recruiting Manager,Manufacturing,High Net Worth,Yes,7,63,3 Golf Course Avenue,2203,NSW,Australia,9
331,Ford,Groucock,Male,87,1998-09-23,Desktop Support Technician,Health,Mass Customer,Yes,3,24,042 Bunker Hill Avenue,2088,NSW,Australia,8
332,Liza,Trouel,Female,23,1978-08-19,Registered Nurse,Health,High Net Worth,No,14,44,45793 Nancy Plaza,4226,QLD,Australia,8
333,Debbi,Doohey,Female,25,1965-06-20,Sales Associate,Financial Services,Affluent Customer,Yes,8,57,314 Northland Plaza,4213,QLD,Australia,5
334,Fredi,Iannuzzelli,Female,71,1999-05-20,Financial Advisor,Financial Services,Affluent Customer,Yes,3,23,3093 Mockingbird Place,3356,VIC,Australia,2
335,Debee,Martynov,Female,20,1983-04-19,Senior Editor,Manufacturing,Affluent Customer,No,8,40,82 Mcbride Trail,3223,VIC,Australia,6
336,Georgiana,Wallington,Female,91,1980-01-06,Recruiting Manager,Manufacturing,High Net Worth,No,3,43,24044 Bonner Hill,3032,VIC,Australia,8
337,Shaylah,Urquhart,Female,67,1979-10-08,Statistician IV,Argiculture,High Net Worth,Yes,12,43,1 Rowland Circle,3105,VIC,Australia,10
338,Hilliary,Littrell,Female,33,1958-03-14,Registered Nurse,Health,Mass Customer,No,19,65,7 Arapahoe Pass,3101,VIC,Australia,12
339,Nanny,Casero,Female,56,1980-01-11,Human Resources Manager,Health,Mass Customer,No,12,43,7905 Spaight Alley,2763,NSW,Australia,8
340,Joshuah,Purvey,Male,39,1973-07-31,Statistician IV,Argiculture,Mass Customer,Yes,17,49,8 Grayhawk Circle,2089,NSW,Australia,10
341,Jeremiah,Wasling,Male,10,1976-08-25,GIS Technical Architect,Financial Services,Mass Customer,No,5,46,3 Lyons Road,2759,NSW,Australia,8
342,Winslow,Hammant,Male,40,1987-05-19,Programmer IV,Health,High Net Worth,No,2,35,72419 Eagan Road,2040,NSW,Australia,10
343,Nicole,Johananoff,Female,76,1957-08-14,Recruiter,Property,Affluent Customer,No,13,65,6860 Green Ridge Avenue,2126,NSW,Australia,11
345,Tish,Oleksiak,Female,74,1989-02-03,Senior Sales Associate,Health,High Net Worth,Yes,17,34,08 Ronald Regan Plaza,2251,NSW,Australia,9
346,Timmie,Eisikowitz,Male,68,1981-03-15,Financial Analyst,Financial Services,Mass Customer,No,3,42,44621 Linden Drive,2155,NSW,Australia,10
347,Berkly,Grishinov,Male,50,1965-06-06,Marketing Manager,Financial Services,Mass Customer,No,9,57,3 Moulton Lane,2153,NSW,Australia,9
348,Gan,Devoy,Male,20,1980-11-01,Assistant Professor,Retail,Mass Customer,Yes,9,42,7633 Mayer Plaza,2768,NSW,Australia,10
349,Vinnie,Usherwood,Female,35,1981-04-15,Computer Systems Analyst IV,Manufacturing,High Net Worth,No,4,42,98 Westerfield Trail,3127,VIC,Australia,11
350,Carmela,Jesper,Female,47,1977-12-09,Clinical Specialist,Health,Mass Customer,Yes,9,45,1826 Hazelcrest Park,3087,VIC,Australia,9
351,Dev,Hafner,Male,69,1999-05-12,Pharmacist,Health,Mass Customer,Yes,2,24,98 Sutteridge Point,3131,VIC,Australia,10
352,Orrin,Finding,Male,12,1979-07-08,Sales Representative,Retail,Mass Customer,No,4,43,6 Sunbrook Center,4350,QLD,Australia,6
353,Antonia,Cardis,Female,9,1980-10-09,Information Systems Manager,Retail,Mass Customer,No,3,42,143 Elka Circle,3134,VIC,Australia,9
